run_id,model,strategy,target_prevalence,feature,importance
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,amount_paid,0.008326778188347816
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,amount_received,0.014950149692595005
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,payment_format,0.2273714542388916
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,payment_currency,0.0036093113012611866
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,hour,0.006986839231103659
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,day_of_week,0.015269636176526546
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,same_bank_flag,0.02390512265264988
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,self_transfer_flag,0.0753031000494957
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,currency_mismatch,0.06087454408407211
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,amount_ratio,0.0017438060604035854
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,fan_in_score,0.030159078538417816
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,fan_out_score,0.011348431929945946
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,sender_tx_count_1d,0.02246238850057125
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,sender_tx_count_7d,0.12099280208349228
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,sender_tx_count_30d,0.016393473371863365
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,sender_avg_amount_7d,0.018095549196004868
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,sender_avg_amount_30d,0.01285083033144474
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,sender_unique_counterparties_7d,0.025506824254989624
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,sender_unique_counterparties_30d,0.11215150356292725
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,sender_cross_bank_ratio_30d,0.02973087877035141
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,sender_entity_type,0.023638330399990082
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,receiver_tx_count_1d,0.03594520688056946
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,receiver_tx_count_7d,0.061881229281425476
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,receiver_tx_count_30d,0.007933447137475014
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,receiver_avg_amount_7d,0.004341888707131147
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,receiver_avg_amount_30d,0.01157937478274107
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,receiver_unique_counterparties_7d,0.007332243490964174
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,receiver_unique_counterparties_30d,0.0065473029389977455
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,receiver_cross_bank_ratio_30d,0.0017493590712547302
xgboost__random_undersampling__p010__20260404_150729,xgboost,random_undersampling,0.01,receiver_entity_type,0.0010191999608650804
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,amount_paid,0.0034560589119791985
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,amount_received,0.006012677680701017
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,payment_format,0.07419170439243317
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,payment_currency,0.0027569986414164305
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,hour,0.003947907593101263
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,day_of_week,0.004830641206353903
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,same_bank_flag,0.08922338485717773
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,self_transfer_flag,0.02880287356674671
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,currency_mismatch,0.008903097361326218
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,amount_ratio,0.00012650452845264226
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,fan_in_score,0.008090972900390625
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,fan_out_score,0.0060831340961158276
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,sender_tx_count_1d,0.008088779635727406
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,sender_tx_count_7d,0.036836881190538406
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,sender_tx_count_30d,0.009649856016039848
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,sender_avg_amount_7d,0.002240438014268875
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,sender_avg_amount_30d,0.008168051019310951
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,sender_unique_counterparties_7d,0.017712658271193504
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,sender_unique_counterparties_30d,0.029327573254704475
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,sender_cross_bank_ratio_30d,0.014769665896892548
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,sender_entity_type,0.02455160766839981
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,receiver_tx_count_1d,0.03224523738026619
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,receiver_tx_count_7d,0.022112004458904266
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,receiver_tx_count_30d,0.008395186625421047
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,receiver_avg_amount_7d,0.0010873457649722695
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,receiver_avg_amount_30d,0.004340355284512043
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,receiver_unique_counterparties_7d,0.003935039509087801
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,receiver_unique_counterparties_30d,0.06577598303556442
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,receiver_cross_bank_ratio_30d,0.13281436264514923
xgboost__smote__p001__20260407_085048,xgboost,smote,0.001,receiver_entity_type,0.34152302145957947
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,amount_paid,0.006016007624566555
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,amount_received,0.009115634486079216
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,payment_format,0.25653836131095886
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,payment_currency,0.009624195285141468
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,hour,0.005006943829357624
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,day_of_week,0.02139665000140667
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,same_bank_flag,0.09106025844812393
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,self_transfer_flag,0.01673511415719986
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,currency_mismatch,0.0003769200702663511
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,amount_ratio,0.00010878443572437391
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,fan_in_score,0.008593805134296417
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,fan_out_score,0.008688506670296192
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,sender_tx_count_1d,0.02750423364341259
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,sender_tx_count_7d,0.0717129036784172
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,sender_tx_count_30d,0.007033223751932383
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,sender_avg_amount_7d,0.007821084931492805
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,sender_avg_amount_30d,0.008624342270195484
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,sender_unique_counterparties_7d,0.014546724036335945
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,sender_unique_counterparties_30d,0.03277900069952011
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,sender_cross_bank_ratio_30d,0.03558807447552681
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,sender_entity_type,0.0925961434841156
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,receiver_tx_count_1d,0.07525284588336945
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,receiver_tx_count_7d,0.041981205344200134
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,receiver_tx_count_30d,0.00566251901909709
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,receiver_avg_amount_7d,0.002124916994944215
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,receiver_avg_amount_30d,0.006109095178544521
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,receiver_unique_counterparties_7d,0.007786063011735678
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,receiver_unique_counterparties_30d,0.02591080032289028
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,receiver_cross_bank_ratio_30d,0.01300030667334795
xgboost__smote__p005__20260407_084334,xgboost,smote,0.005,receiver_entity_type,0.09070541709661484
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,amount_paid,0.008261744864284992
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,amount_received,0.011638779193162918
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,payment_format,0.1851225197315216
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,payment_currency,0.01112668588757515
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,hour,0.005567225627601147
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,day_of_week,0.030451390892267227
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,same_bank_flag,0.08572719246149063
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,self_transfer_flag,0.02408992499113083
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,currency_mismatch,0.0006483482429757714
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,amount_ratio,6.024515823810361e-05
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,fan_in_score,0.02185492403805256
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,fan_out_score,0.003214094787836075
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,sender_tx_count_1d,0.080652616918087
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,sender_tx_count_7d,0.08805981278419495
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,sender_tx_count_30d,0.008006080985069275
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,sender_avg_amount_7d,0.0024021402932703495
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,sender_avg_amount_30d,0.009990143589675426
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,sender_unique_counterparties_7d,0.030542194843292236
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,sender_unique_counterparties_30d,0.012215925380587578
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,sender_cross_bank_ratio_30d,0.0394565723836422
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,sender_entity_type,0.07393883168697357
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,receiver_tx_count_1d,0.04490269348025322
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,receiver_tx_count_7d,0.04676809534430504
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,receiver_tx_count_30d,0.004109089728444815
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,receiver_avg_amount_7d,0.0030531559605151415
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,receiver_avg_amount_30d,0.010008042678236961
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,receiver_unique_counterparties_7d,0.017743641510605812
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,receiver_unique_counterparties_30d,0.05182241275906563
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,receiver_cross_bank_ratio_30d,0.015045197680592537
xgboost__smote__p010__20260407_083543,xgboost,smote,0.01,receiver_entity_type,0.0735202208161354
